archivo,hoja,razon,fila
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","9 | 24/09/25 - L. Medina - 7º a 6 3/4 cp de El Cobre - 1'13' 2/5 - PN |  |  |  |  | 05/10/25 - M. Rodriguez - 3º a 5 1/2 cp de Lord Of Moyvore - 45' 1/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","10 | 05/10/25 - J. Bethencourt - 7º a 4 1/2 cp de Creando Sueños - 1'13' 3/5 - PN |  |  |  |  | 09/11/25 - J. Bethencourt - 9º a 7 1/2 cp de Es Nuestro - 1'20' 1/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","11 | 02/07/25 - L. Gonzalez - 3º a 9 cp de Knock Now - 1'23'2/5 - PN |  |  |  |  | 18/09/25 - T. Larrea F. - 9º a 10 cp de Step To Glory - 1'37'3/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","12 | 24/08/25 - W. Figueroa - 7º a 14 cp de Furioso Amazon - 1'19' 1/5 - PN |  |  |  |  | 24/09/25 - W. Figueroa - 5º a 16 3/4 cp de Cero Cero Siete - 1'19' 2/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","13 | 24/09/24 - C. Schultheis - 8º a 19 1/2 cp de Escandaloso Song - 1'12'4/5 - PN |  |  |  |  | 09/11/25 - F. Albornoz - 8º a 10 1/4 cp de Le Grand Jour - 44' 4/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","14 | 18/10/25 - J. Vizcarra - 2º a 7 cp de Landslide Risk - 1'19' 4/5 - PB |  |  |  |  | 09/11/25 - A. Vai - 10º a 11 cp de Es Nuestro - 1'20' 1/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","15 | 18/10/25 - H. Suarez - 2º a 1 1/2 cp de Euro Spring - 44' 2/5 - PB |  |  |  |  | 09/11/25 - R. Camos - 1º gan x 1/2 Pzo cp a Rio Seguro - 44' 4/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","S.1 | 18/10/25 - J. Carrizo - 4º a 11 1/2 cp de Rivendel - 1'14' 4/5 - PB |  |  |  |  | 09/11/25 - P. Alarcon - 12º a 25 cp de Es Nuestro - 1'20' 1/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","título con comillas","7º Carrera |  | PREMIO 'SEÑOR ENCANTADO 2023' |  |  |  |  |  |  | 17:40 Hs."
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","1.300 metros - Record Dist.: 1' 16' 2/5, Panatta 19/12/2021 - High Commander 08/10/2023 |  |  |  |  |  |  |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","Para todo spc de 4 años y más edad ganadores de 2 carreras; 5 años y más edad ganadores de 3  carreras |  |  |  |  |  |  |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","y 
de 6 años y más edad ganadores de 4 carreras. Peso 54; 56 y 58 kilos. Descargo de 2 kilos a los de 6 años y más edad. |  |  |  |  |  |  |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","NO COMPUTABLE - CAT. INTERIOR - Premios: $ 1.665.300 - $ 475.800 - $ 396.500 - $ 317.200 |  |  |  |  |  |  |  | APUESTA QUINTUPLO $ 500 | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","AP. A GANADOR $ 1 ($ 500 MINIMO), EXACTA $ 200, TRIFECTA $ 200, DOBLE $ 200, QUINTUPLO $ 500 |  |  |  |  |  |  |  | INCREMENTO: $ 1.764.800 | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","1 | 05/10/25 - C. Caram - 1º gan x 4 cp a Googler - 1'18' 1/5 - PN |  |  |  |  | 09/11/25 - C. Caram - 4º a 6 cp de Sweet Elementary - 1'23' 4/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","2 | 18/10/25 - F. Brito - 7º a 26 cp de Zinzan Brooke - 1'24' 2/5 - PB |  |  |  |  | 09/11/25 - L. Gonzalez - 9º a 21 1/2 cp de Sweet Elementary - 1'23' 4/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","3 | 24/09/25 - H. Suarez - 8º a 9 3/4 cp de El Moonwalk - 1'24' 2/5 - PN |  |  |  |  | 18/10/25 - H. Suarez - 1º gan x 1/4 cp a Lucky Shadow - 1'25' 4/5 - PB |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","4 | 24/09/25 - M. Rodriguez - 9º a 19 3/4 cp de Suffok - 2'18' 1/5 - PN |  |  |  |  | 09/11/25 - J. Vizcarra - 5º a 6 cp de Sweet Elementary - 1'23' 4/5 - PN |  |  | "
"30 DE NOVIEMBRE DE 2025.xlsx","30-11-25","vacío","5 | 18/10/25 - J. Vizcarra - 5º a 14 cp de Zinzan Brooke - 1'24' 2/5 - PB |  |  |  |  | 09/11/25 - F. Moran - 8º a 16 1/2 cp de Sweet Elementary - 1'23' 4/5 - PN |  |  | "
